2009,07,27,TSN,Sell,100
2009,04,29,TSS,Buy,100
2009,05,06,TSS,Sell,100
2009,12,23,TWC,Buy,100
2009,12,30,TWC,Sell,100
2009,09,17,TXN,Buy,100
2009,09,24,TXN,Sell,100
2008,05,16,URBN,Buy,100
2008,05,23,URBN,Sell,100
2009,04,29,VFC,Buy,100
2009,05,06,VFC,Sell,100
2008,05,06,VMC,Buy,100
2008,05,13,VMC,Sell,100
2009,05,07,VZ,Buy,100
2009,05,14,VZ,Sell,100
2009,09,17,VZ,Buy,100
2009,09,24,VZ,Sell,100
2009,05,08,WEC,Buy,100
2009,05,15,WEC,Sell,100
2008,08,06,WFM,Buy,100
2008,08,13,WFM,Sell,100
2009,09,14,WMT,Buy,100
2009,09,21,WMT,Sell,100
2008,05,02,WPO,Buy,100
2008,05,09,WPO,Sell,100
2009,05,04,WPO,Buy,100
2009,05,11,WPO,Sell,100
2009,05,07,XLNX,Buy,100
2009,05,14,XLNX,Sell,100
2009,12,14,XOM,Buy,100
2009,12,21,XOM,Sell,100
