2009,02,24,JBL,Sell,100
2009,04,07,JBL,Buy,100
2009,04,15,JBL,Sell,100
2008,10,22,JDSU,Buy,100
2008,10,29,JDSU,Sell,100
2008,10,30,JDSU,Buy,100
2008,11,06,JDSU,Sell,100
2009,06,16,JDSU,Buy,100
2009,06,23,JDSU,Sell,100
2009,08,05,JDSU,Buy,100
2009,08,12,JDSU,Sell,100
2009,08,14,JDSU,Buy,100
2009,08,21,JDSU,Sell,100
2009,10,28,JDSU,Buy,100
2009,11,04,JDSU,Sell,100
2009,01,20,KEY,Buy,100
2009,01,27,KEY,Sell,100
2009,02,19,KEY,Buy,100
2009,02,26,KEY,Sell,100
2009,03,05,KEY,Buy,100
2009,03,12,KEY,Sell,100
2009,05,01,KEY,Buy,100
2009,05,08,KEY,Sell,100
2009,05,13,KEY,Buy,100
2009,05,20,KEY,Sell,100
2009,05,19,KEY,Buy,100
2009,05,27,KEY,Sell,100
2009,06,15,KEY,Buy,100
2009,06,22,KEY,Sell,100
2009,06,22,KEY,Buy,100
2009,06,29,KEY,Sell,100
2009,09,02,KEY,Buy,100
2009,09,10,KEY,Sell,100
2009,09,11,KEY,Buy,100
2009,09,18,KEY,Sell,100
2009,10,27,KEY,Buy,100
2009,11,03,KEY,Sell,100
2009,12,03,KEY,Buy,100
2009,12,10,KEY,Sell,100
2009,12,07,KEY,Buy,100
2009,12,14,KEY,Sell,100
2009,12,15,KEY,Buy,100
2009,12,22,KEY,Sell,100
2008,11,18,LEN,Buy,100
2008,11,25,LEN,Sell,100
2009,02,19,LEN,Buy,100
2009,02,26,LEN,Sell,100
2008,11,20,LNC,Buy,100
2008,11,28,LNC,Sell,100
2009,03,05,LNC,Buy,100
2009,03,12,LNC,Sell,100
2008,07,02,LSI,Buy,100
2008,07,10,LSI,Sell,100
2008,07,11,LSI,Buy,100
2008,07,18,LSI,Sell,100
2008,09,16,LSI,Buy,100
2008,09,23,LSI,Sell,100
2009,12,29,LSI,Buy,100
2009,12,30,LSI,Sell,100
2009,02,27,LUV,Buy,100
2009,03,06,LUV,Sell,100
2009,03,24,LUV,Buy,100
2009,03,31,LUV,Sell,100
2008,11,19,M,Buy,100
2008,11,26,M,Sell,100
2009,02,17,MAS,Buy,100
2009,02,24,MAS,Sell,100
2008,01,23,MSI,Buy,100
2008,01,30,MSI,Sell,100
2008,02,29,MSI,Buy,100
2008,03,07,MSI,Sell,100
2008,05,07,MSI,Buy,100
2008,05,14,MSI,Sell,100
2008,08,18,MSI,Buy,100
2008,08,25,MSI,Sell,100
2008,01,15,MU,Buy,100
2008,01,23,MU,Sell,100
2008,03,18,MU,Buy,100
2008,03,26,MU,Sell,100
2008,07,01,MU,Buy,100
2008,07,09,MU,Sell,100
2008,10,27,MYL,Buy,100
2008,11,03,MYL,Sell,100
2008,11,20,NVDA,Buy,100
