2009,12,14,MSI,Buy,100
2009,12,21,MSI,Sell,100
2008,07,24,MU,Buy,100
2008,07,31,MU,Sell,100
2008,08,19,MU,Buy,100
2008,08,26,MU,Sell,100
2008,09,15,MU,Buy,100
2008,09,22,MU,Sell,100
2009,04,20,MU,Buy,100
2009,04,27,MU,Sell,100
2009,04,23,MU,Buy,100
2009,04,30,MU,Sell,100
2009,05,07,MU,Buy,100
2009,05,14,MU,Sell,100
2009,06,03,MU,Buy,100
2009,06,10,MU,Sell,100
2009,06,23,MU,Buy,100
2009,06,30,MU,Sell,100
2009,07,02,MU,Buy,100
2009,07,10,MU,Sell,100
2009,03,03,NWL,Buy,100
2009,03,10,NWL,Sell,100
2009,03,05,NWL,Buy,100
2009,03,12,NWL,Sell,100
2009,03,09,NWSA,Buy,100
2009,03,16,NWSA,Sell,100
2009,01,20,RF,Buy,100
2009,01,27,RF,Sell,100
2009,04,14,RF,Buy,100
2009,04,21,RF,Sell,100
2009,04,27,RF,Buy,100
2009,05,04,RF,Sell,100
2009,05,13,RF,Buy,100
2009,05,20,RF,Sell,100
2009,05,20,RF,Buy,100
2009,05,28,RF,Sell,100
2009,10,28,RF,Buy,100
2009,11,04,RF,Sell,100
2009,10,30,RF,Buy,100
2009,11,06,RF,Sell,100
2008,10,07,S,Buy,100
2008,10,14,S,Sell,100
2009,05,13,S,Buy,100
2009,05,20,S,Sell,100
2009,06,03,S,Buy,100
2009,06,10,S,Sell,100
2009,06,08,S,Buy,100
2009,06,15,S,Sell,100
2009,06,19,S,Buy,100
2009,06,26,S,Sell,100
2009,02,27,SLM,Buy,100
2009,03,06,SLM,Sell,100
2009,04,17,SLM,Buy,100
2009,04,24,SLM,Sell,100
2009,04,30,SLM,Buy,100
2009,05,07,SLM,Sell,100
2008,11,12,STX,Buy,100
2008,11,19,STX,Sell,100
2008,11,14,STX,Buy,100
2008,11,21,STX,Sell,100
2008,12,11,STX,Buy,100
2008,12,18,STX,Sell,100
2008,12,15,STX,Buy,100
2008,12,22,STX,Sell,100
2009,01,12,STX,Buy,100
2009,01,20,STX,Sell,100
2008,10,23,TER,Buy,100
2008,10,30,TER,Sell,100
2008,10,29,TER,Buy,100
2008,11,05,TER,Sell,100
2008,11,10,TER,Buy,100
2008,11,17,TER,Sell,100
2009,01,14,TER,Buy,100
2009,01,22,TER,Sell,100
2009,01,20,TER,Buy,100
2009,01,27,TER,Sell,100
2009,01,29,TER,Buy,100
2009,02,05,TER,Sell,100
2009,02,10,TER,Buy,100
2009,02,18,TER,Sell,100
2009,04,07,TER,Buy,100
2009,04,15,TER,Sell,100
2009,04,20,TER,Buy,100
2009,04,27,TER,Sell,100
2008,01,03,THC,Buy,100
2008,01,10,THC,Sell,100
2008,02,28,THC,Buy,100
2008,03,06,THC,Sell,100
2008,03,06,THC,Buy,100
2008,03,13,THC,Sell,100
2008,03,17,THC,Buy,100
2008,03,25,THC,Sell,100
2008,10,06,THC,Buy,100
2008,10,13,THC,Sell,100
2009,11,27,THC,Buy,100
2009,12,04,THC,Sell,100
2009,12,18,THC,Buy,100
2009,12,28,THC,Sell,100
2009,03,02,TIE,Buy,100
2009,03,09,TIE,Sell,100
2008,11,12,TSN,Buy,100
2008,11,19,TSN,Sell,100
2008,11,14,TSN,Buy,100
2008,11,21,TSN,Sell,100
2008,11,20,TSN,Buy,100
2008,11,28,TSN,Sell,100
2009,03,02,TXT,Buy,100
2009,03,09,TXT,Sell,100
